antecedent,consequent,support,confidence_a_to_b,confidence_b_to_a,lift,count_ab,count_a,count_b
adj:long,noun:shirt,0.012805587892898719,0.33692052980132453,0.04671180993917135,1.2290078272323537,407,1208,8713
adj:white,noun:male,0.007960230311801906,0.0338280518785934,0.28914285714285715,1.2287508261226672,253,7479,875
noun:clothe,verb:stand,0.006166818739577762,0.2978723404255319,0.0254380272550292,1.228718571803333,196,658,7705
noun:front,noun:group,0.030110436396815907,0.17941507311586052,0.2061167348696963,1.228160514503854,957,5334,4643
noun:costume,verb:hold,0.0034295063398672248,0.20411985018726592,0.020620506999621643,1.22730631829396,109,534,5286
noun:child,verb:watch,0.013246074945725703,0.09186122627100153,0.1769651113913409,1.227248993094259,421,4583,2379
adj:striped,noun:child,0.0042475537236887646,0.17693315858453473,0.029456687759109753,1.2270274011111213,135,763,4583
adj:black,noun:jersey,0.00317779945253752,0.014515665421098016,0.26861702127659576,1.2269983885073357,101,6958,376
noun:shirt,verb:sell,0.004656577415599534,0.016986112705153218,0.33636363636363636,1.2269764093361017,148,8713,440
noun:girl,verb:hold,0.03199823805178869,0.2040529695024077,0.1923950056753689,1.2269041864727626,1017,4984,5286
noun:backpack,verb:stand,0.00399584683635906,0.297423887587822,0.016482803374432187,1.226868711123134,127,427,7705
noun:room,verb:look,0.006544379070572318,0.2205726405090138,0.03639545056867891,1.2266772061763753,208,943,5715
noun:people,verb:say,0.0030519460088726676,0.012195121951219513,0.3069620253164557,1.2265745600493978,97,7954,316
verb:say,verb:wear,0.004216090362772551,0.4240506329113924,0.01219179328541534,1.226239765792265,134,316,10991
adj:old,noun:woman,0.028726048516502532,0.3647622852576908,0.09656266525647805,1.2261490970222302,913,2503,9455
noun:shirt,verb:stare,0.0037756033099455685,0.013772523814989097,0.33613445378151263,1.2261404045148416,120,8713,357
noun:other,noun:street,0.003744139949029355,0.16807909604519775,0.02731237089740647,1.226086277164223,119,708,4357
adj:dark,noun:woman,0.01721045842116855,0.36466666666666664,0.05785298783712321,1.2258276749515247,547,1500,9455
adj:busy,adj:large,0.00358682314444829,0.1405672009864365,0.031275720164609055,1.2256920024559428,114,811,3645
adj:long,verb:wear,0.01610924078910109,0.423841059602649,0.046583568374124286,1.2256337364526424,512,1208,10991
adj:blue,adj:middle,0.0036497498662807163,0.018276351031983613,0.24472573839662448,1.2254794617078804,116,6347,474
adj:green,verb:wear,0.04061919894283107,0.42369543813587135,0.11745973978709853,1.225212638547211,1291,3047,10991
noun:man,noun:pant,0.030299216562313186,0.05949953660797034,0.6237046632124352,1.2247887124424361,963,16185,1544
adj:gray,adj:white,0.01507094987886606,0.2882069795427196,0.06404599545393769,1.224773690440735,479,1662,7479
noun:jacket,noun:man,0.04807601547997357,0.6236734693877551,0.09440840284213778,1.2247274561353734,1528,2450,16185
adj:elderly,verb:look,0.005002674385677878,0.22022160664819945,0.027821522309711286,1.224724991093565,159,722,5715
noun:front,verb:wait,0.006544379070572318,0.03899512560929884,0.20553359683794467,1.2246858470754398,208,5334,1012
noun:group,verb:sit,0.032627505270112954,0.2233469739392634,0.17888563049853373,1.2245362899278263,1037,4643,5797
adj:long,verb:hold,0.007739986785388415,0.20364238410596028,0.046538024971623154,1.2244354699280617,246,1208,5286
noun:lady,verb:sit,0.014787779630620142,0.22327790973871733,0.08107641883732965,1.2241576341600229,470,2105,5797
noun:front,noun:people,0.05141113173709216,0.3063367079115111,0.20543122957002766,1.2240758847814377,1634,5334,7954
noun:front,noun:lot,0.004058773558191486,0.024184476940382452,0.2054140127388535,1.2239732971276678,129,5334,628
noun:shirt,noun:work,0.006638769153320958,0.024216687708022495,0.3354531001589825,1.2236549847759604,211,8713,629
noun:tank,verb:hold,0.0033351162571185855,0.2034548944337812,0.0200529701097238,1.2233081554651661,106,521,5286
adj:blue,adj:gray,0.012774124531982506,0.06396722861194265,0.24428399518652227,1.2232674049177938,406,6347,1662
noun:people,noun:walk,0.004121700280023912,0.01646970077948202,0.3060747663551402,1.2230292053137313,131,7954,428
noun:girl,verb:enjoy,0.005569014882169714,0.035513643659711075,0.19176598049837487,1.222892888880387,177,4984,923
adj:black,noun:wave,0.0032092628134537332,0.01465938488071285,0.2677165354330709,1.22288511722755,102,6958,381
noun:suit,verb:walk,0.005600478243085926,0.1609403254972875,0.04253285543608124,1.2222619749773689,178,1106,4185
noun:male,verb:sit,0.006135355378661549,0.22285714285714286,0.033638088666551665,1.2218507109588703,195,875,5797
adj:other,noun:table,0.005600478243085926,0.05497220506485485,0.12447552447552447,1.221805310193204,178,3238,1430
noun:man,verb:rest,0.006890476040650662,0.013531047265987025,0.6221590909090909,1.2217536228831412,219,16185,352
noun:front,verb:pass,0.00358682314444829,0.021372328458942633,0.20503597122302158,1.2217207111700965,114,5334,556
adj:black,adj:tall,0.003618286505364503,0.016527737855705663,0.26744186046511625,1.2216304471346349,115,6958,430
adj:red,noun:race,0.004436333889186043,0.02717286567739449,0.19943422913719944,1.221549066230027,141,5189,707
noun:cap,verb:stand,0.008180473838215399,0.296127562642369,0.03374432186891629,1.2215213917537202,260,878,7705
noun:helmet,noun:man,0.016046314067268665,0.6219512195121951,0.03151065801668211,1.2213454192002533,510,820,16185
noun:bag,verb:wear,0.010949249598842149,0.4223300970873786,0.0316622691292876,1.2212644414273637,348,824,10991
adj:short,adj:young,0.004845357581096813,0.3283582089552239,0.01802012637491224,1.2211805470657477,154,469,8546
noun:leg,verb:stand,0.00399584683635906,0.29603729603729606,0.016482803374432187,1.2211490434722103,127,429,7705
adj:green,noun:boy,0.016423874398263223,0.17131604857236626,0.11706660686252524,1.221111902169885,522,3047,4459
noun:back,verb:stand,0.006984866123399301,0.296,0.028812459441920832,1.2209951979234264,222,750,7705
verb:point,verb:wear,0.00358682314444829,0.4222222222222222,0.01037212264580111,1.2209524964870246,114,270,10991
noun:female,verb:sit,0.0035238964226158636,0.22266401590457258,0.019320338105916855,1.220791860875458,112,503,5797
noun:friend,verb:hold,0.0033665796180347984,0.2030360531309298,0.020242149073023078,1.2207897988385055,107,527,5286
noun:man,noun:stand,0.01054022590693138,0.020698177324683348,0.62152133580705,1.2205012428764581,335,16185,539
noun:group,verb:pose,0.006292672183242614,0.04307559767391773,0.17825311942959002,1.2202065248396854,200,4643,1122
adj:white,verb:dress,0.02488751848472454,0.10576280251370504,0.2871143375680581,1.2201303638087433,791,7479,2755
noun:people,verb:stare,0.0034295063398672248,0.013703796831782751,0.30532212885154064,1.2200217778838967,109,7954,357
adj:young,noun:hand,0.02447849479281377,0.0910367423355956,0.3279932546374368,1.2198232637656978,778,8546,2372
adj:american,adj:white,0.003901456753610421,0.28703703703703703,0.016579756651958818,1.2198018649750164,124,432,7479
noun:front,verb:cross,0.0033036528962023725,0.01968503937007874,0.2046783625730994,1.2195898758269252,105,5334,513
noun:set,noun:shirt,0.003555359783532077,0.3343195266272189,0.012969126592448066,1.2195199718573282,113,338,8713
adj:long,noun:girl,0.007268036371645219,0.1912251655629139,0.046348314606741575,1.2194441085646253,231,1208,4984
adj:middle,noun:front,0.0030519460088726676,0.20464135021097046,0.01818522684664417,1.2193693351622186,97,474,5334
noun:baby,noun:woman,0.008149010477299184,0.3627450980392157,0.027392913802221048,1.2193683184537694,259,714,9455
adj:other,noun:stage,0.003146336091621307,0.030883261272390366,0.12422360248447205,1.2193325379135191,100,3238,805
verb:give,verb:stand,0.004341943806437404,0.2955032119914347,0.01791044776119403,1.2189459554476014,138,467,7705
noun:man,verb:paint,0.010194128936853035,0.020018535681186285,0.6206896551724138,1.2188680451247964,324,16185,522
noun:boat,verb:stand,0.005317307994840008,0.29545454545454547,0.021933809214795586,1.2187452067724616,169,572,7705
adj:young,noun:boot,0.0030519460088726676,0.011350339340042126,0.3277027027027027,1.218742686637023,97,8546,296
noun:eye,verb:wear,0.005317307994840008,0.42144638403990026,0.015376216904740243,1.2187089822527657,169,401,10991
adj:young,noun:outfit,0.008432180725545102,0.03135970044465247,0.3276283618581907,1.2184662093305494,268,8546,818
verb:check,verb:wear,0.003618286505364503,0.42124542124542125,0.010463106177781822,1.2181278521920864,115,273,10991
noun:man,verb:say,0.006166818739577762,0.012109978375038615,0.620253164556962,1.2180108946007988,196,16185,316
noun:group,verb:take,0.01054022590693138,0.07215162610381219,0.17790759426447159,1.2178412811776225,335,4643,1883
adj:black,noun:art,0.0036812132271969293,0.016815176774935325,0.26651480637813213,1.2173958164869463,117,6958,439
noun:shirt,verb:hold,0.055501368656199854,0.20245610008033973,0.3337116912599319,1.217302729635535,1764,8713,5286
adj:blue,adj:short,0.00358682314444829,0.017961241531432172,0.24307036247334754,1.2171900630991659,114,6347,469
noun:music,verb:sit,0.0033665796180347984,0.22199170124481327,0.01845782301190271,1.2171057858657754,107,482,5797
noun:man,verb:relax,0.005128527829342731,0.01007105344454742,0.6197718631178707,1.2170657476351736,163,16185,263
noun:front,noun:jean,0.009785105244942265,0.05830521184851894,0.20420223243598162,1.2167528221808779,311,5334,1523
adj:haired,verb:sit,0.007393889815310071,0.2219074598677998,0.040538209418664824,1.2166439187473317,235,1059,5797
noun:camera,noun:shirt,0.018217285970487367,0.33352534562211983,0.06645242740732239,1.2166229840362486,579,1736,8713
noun:man,noun:type,0.00522291791209137,0.010256410256410256,0.6194029850746269,1.2163413700727137,166,16185,268
adj:various,verb:stand,0.0030519460088726676,0.2948328267477204,0.012589227774172615,1.2161806271930948,97,329,7705
adj:haired,adj:white,0.00953339835761256,0.28611898016997167,0.040513437625350986,1.2159004608560247,303,1059,7479
noun:room,noun:woman,0.010729006072428656,0.3616118769883351,0.036065573770491806,1.2155589937937867,341,943,9455
noun:city,verb:stand,0.015417046848944405,0.2946482260974143,0.063595068137573,1.2154191525054014,490,1663,7705
noun:man,verb:do,0.02919799893024573,0.05733704046957059,0.6182544970019986,1.2140860474645985,928,16185,1501
adj:blue,adj:little,0.02293679010791933,0.11485741295100048,0.24235372340425532,1.2136014480790052,729,6347,3008
noun:child,verb:hold,0.02910360884749709,0.20183286057167793,0.17499054105183504,1.2135553930286873,925,4583,5286
noun:food,noun:shirt,0.01044583582418274,0.33266533066132264,0.03810398255480317,1.213485849237785,332,998,8713
noun:corner,noun:man,0.00758266998080735,0.617948717948718,0.014890330552981156,1.2134855793984618,241,390,16185
noun:outfit,noun:street,0.004279017084604977,0.16625916870415647,0.03121413816846454,1.2128104564893745,136,818,4357
adj:african,noun:woman,0.005128527829342731,0.3606194690265487,0.017239555790586992,1.212223012593421,163,452,9455
noun:jacket,verb:look,0.01680143472925778,0.2179591836734694,0.09343832020997375,1.2121429107075903,534,2450,5715
noun:woman,verb:have,0.028977755403832236,0.09740877842411423,0.36032863849765256,1.2112453852322465,921,9455,2556
noun:metal,noun:shirt,0.005034137746594091,0.33195020746887965,0.01836336508665213,1.2108772459524164,160,482,8713
adj:old,verb:walk,0.012553881005569015,0.15940870954854175,0.0953405017921147,1.2106301112500124,399,2503,4185
noun:art,noun:people,0.004184627001856339,0.30296127562642367,0.016721146592909228,1.2105881598233121,133,439,7954
noun:coat,verb:hold,0.0069219394015668755,0.2012808783165599,0.04161937192584184,1.2102365031281166,220,1093,5286
adj:white,noun:tan,0.0054746247994210745,0.023265142398716406,0.28477905073649756,1.2102062534507423,174,7479,611
adj:white,noun:gentleman,0.004058773558191486,0.017248295226634576,0.2847682119205298,1.210160192468271,129,7479,453
noun:audience,noun:man,0.0069219394015668755,0.6162464985994398,0.013592832869941304,1.2101428770457827,220,357,16185
noun:area,noun:group,0.007425353176226284,0.17677902621722846,0.050829205255222915,1.2101158281848314,236,1335,4643
noun:man,noun:shop,0.009092911304785577,0.01785603954278653,0.6162046908315565,1.2100607778003931,289,16185,469
noun:dress,noun:front,0.00880974105653966,0.20304568527918782,0.05249343832020997,1.2098614576731208,280,1379,5334
noun:smile,verb:stand,0.003901456753610421,0.29314420803782504,0.01609344581440623,1.2092151024096292,124,423,7705
verb:have,verb:hold,0.01617216751093352,0.20109546165884193,0.0972379871358305,1.2091216530274258,514,2556,5286
noun:top,verb:stand,0.01658119120284429,0.29310344827586204,0.06839714471122647,1.209046969052787,527,1798,7705
noun:man,noun:pole,0.008558034169209954,0.016805684275563795,0.6153846153846154,1.208450369525439,272,16185,442
noun:sidewalk,verb:stand,0.016958751533838846,0.29293478260869565,0.06995457495133031,1.2083512259120277,539,1840,7705
adj:large,noun:background,0.011012176320674574,0.09602194787379972,0.13855898653998416,1.2081811438135297,350,3645,2526
noun:woman,verb:look,0.06462574332190164,0.21723955579058699,0.3594050743657043,1.2081408226933028,2054,9455,5715
noun:student,noun:woman,0.003618286505364503,0.359375,0.012162876784769964,1.208039727657324,115,320,9455
adj:outdoor,verb:look,0.005726331686750779,0.2171837708830549,0.03184601924759405,1.2078305844227706,182,838,5715
adj:blue,noun:sunglass,0.005380234716672435,0.026941862297148258,0.24118476727785615,1.2077478270666615,171,6347,709
adj:several,verb:sit,0.012994368058395997,0.22026666666666667,0.0712437467655684,1.2076480018400322,413,1875,5797
noun:front,verb:be,0.009250228109366642,0.05511811023622047,0.20261888352860097,1.2073183305567161,294,5334,1451
adj:black,noun:clothing,0.00748827989805871,0.03420523138832998,0.2641509433962264,1.2065980790402793,238,6958,901
adj:blue,verb:attempt,0.0033351162571185855,0.016700803529226406,0.2409090909090909,1.2063673603850067,106,6347,440
adj:other,noun:adult,0.0036497498662807163,0.035824583075972825,0.1228813559322034,1.2061575465080978,116,3238,944
adj:public,noun:woman,0.004593650693767108,0.35872235872235875,0.015441565309360127,1.2058458727945771,146,407,9455
adj:large,adj:long,0.0052543812730075825,0.0458161865569273,0.1382450331125828,1.2054435905122685,167,3645,1208
adj:blue,noun:walk,0.003240726174369946,0.016228139278399244,0.24065420560747663,1.205091006274213,103,6347,428
noun:man,verb:ride,0.04077651574741214,0.08007414272474514,0.6133459536204449,1.2044469844867842,1296,16185,2113
adj:young,noun:shoulder,0.003932920114526633,0.014626725953662533,0.3238341968911917,1.204355520687192,125,8546,386
noun:man,verb:perform,0.029135072208413302,0.057213469261662035,0.6132450331125828,1.204248803671129,926,16185,1510
adj:purple,verb:hold,0.004656577415599534,0.20027063599458728,0.027998486568293606,1.2041622443844056,148,739,5286
noun:shirt,verb:raise,0.0032092628134537332,0.011706645242740732,0.3300970873786408,1.2041174943366626,102,8713,309
noun:board,noun:man,0.008274863920964038,0.6130536130536131,0.016249613839975287,1.2038729060045097,263,429,16185
noun:man,noun:piece,0.013906805524966178,0.027309236947791166,0.6130374479889042,1.203841162152076,442,16185,721
adj:striped,noun:girl,0.004530723971934682,0.18872870249017037,0.028892455858747994,1.2035241475210847,144,763,4984
adj:little,adj:red,0.018594846301481924,0.19647606382978725,0.11389477741375988,1.2034300899406682,591,3008,5189
noun:friend,verb:look,0.00358682314444829,0.21631878557874762,0.01994750656167979,1.2030201158441531,114,527,5715
noun:equipment,verb:stand,0.00358682314444829,0.2915601023017903,0.014795587280986372,1.2026806919478001,114,391,7705
adj:colorful,verb:hold,0.004813894220180599,0.2,0.02894438138479001,1.2025349981082103,153,765,5286
adj:dark,verb:hold,0.00943900827486392,0.2,0.056753688989784334,1.20253499810821,300,1500,5286
adj:african,noun:shirt,0.004688040776515748,0.32964601769911506,0.017100883736944794,1.2024720969276912,149,452,8713
adj:many,noun:front,0.0071421829279803666,0.20177777777777778,0.042557180352455946,1.2023065450152062,227,1125,5334
noun:art,noun:woman,0.004939747663845452,0.357630979498861,0.01660497091485986,1.2021771995147856,157,439,9455
adj:red,noun:toddler,0.0033036528962023725,0.02023511273848526,0.19626168224299065,1.202116987228555,105,5189,535
adj:large,noun:room,0.004090236919107699,0.03566529492455418,0.1378579003181336,1.2020679412376518,130,3645,943
noun:people,verb:hang,0.006103892017745335,0.024390243902439025,0.30077519379844964,1.2018529022499527,194,7954,645
noun:phone,verb:wear,0.005034137746594091,0.4155844155844156,0.014557365116913839,1.201757754573695,160,385,10991
adj:red,noun:person,0.019003869993392694,0.11640007708614376,0.19616758687885677,1.2015406463231266,604,5189,3079
noun:other,verb:walk,0.0035238964226158636,0.15819209039548024,0.026762246117084828,1.2013904920046707,112,708,4185
noun:man,verb:drive,0.00758266998080735,0.014890330552981156,0.6116751269035533,1.201165928846193,241,16185,394
noun:man,noun:member,0.005789258408583205,0.011368551127587272,0.6112956810631229,1.2004207989638083,184,16185,301
noun:shoe,verb:hold,0.003114872730705094,0.19959677419354838,0.01872871736662883,1.200110532386218,99,496,5286
adj:full,noun:front,0.003618286505364503,0.20140105078809106,0.021559805024371954,1.2000617917506369,115,571,5334
noun:front,verb:watch,0.01507094987886606,0.08980127484064492,0.20134510298444724,1.1997284229761318,479,5334,2379
adj:white,noun:female,0.004467797250102256,0.01898649552079155,0.2823061630218688,1.1996973899350254,142,7479,503
noun:car,verb:stand,0.008180473838215399,0.29082774049217003,0.03374432186891629,1.1996597113643919,260,894,7705
verb:dress,verb:stand,0.025202152093886668,0.2907441016333938,0.10395846852693057,1.1993147024288326,801,2755,7705
noun:man,noun:sunglass,0.01362363527672026,0.026753166512202657,0.610719322990127,1.1992889862585854,433,16185,709
noun:man,noun:vehicle,0.007551206619891137,0.014828544949026877,0.6106870229007634,1.199225557544329,240,16185,393
adj:asian,noun:people,0.014095585690463455,0.3000669792364367,0.05632386220769424,1.1990229822820804,448,1493,7954
noun:front,noun:jacket,0.015511436931693044,0.09242594675665541,0.20122448979591837,1.1990097411292975,493,5334,2450
adj:blue,noun:eye,0.0030204826479564547,0.015125256026469198,0.23940149625935161,1.1988179857587793,96,6347,401
verb:stare,verb:wear,0.004656577415599534,0.41456582633053224,0.0134655627331453,1.1988122698811121,148,357,10991
adj:white,noun:sunglass,0.006292672183242614,0.026741542987030353,0.2820874471086037,1.1987679277246623,200,7479,709
noun:food,noun:street,0.005159991190258943,0.16432865731462926,0.037640578379619004,1.1987279585565438,164,998,4357
adj:other,verb:smile,0.006229745461410188,0.06114885731933292,0.1220715166461159,1.1982084662024404,198,3238,1622
noun:child,noun:ground,0.006387062265991253,0.044294130482216885,0.1727659574468085,1.198127956694723,203,4583,1175
adj:female,verb:wear,0.011106566403423213,0.41431924882629106,0.032117186789191156,1.1980992344141579,353,852,10991
noun:food,verb:look,0.00676462259698581,0.2154308617234469,0.03762029746281715,1.1980820784175528,215,998,5715
adj:black,adj:red,0.04282163420696599,0.19560218453578615,0.2622856041626518,1.1980775161111759,1361,6958,5189
noun:baseball,noun:man,0.01116949312525564,0.6099656357388317,0.021933889403768923,1.197808946597917,355,582,16185
noun:girl,noun:jean,0.008998521222036938,0.05738362760834671,0.18778726198292844,1.1975205753618408,286,4984,1523
verb:appear,verb:wear,0.00871535097379102,0.414050822122571,0.025202438358657084,1.1973230169704008,277,669,10991
noun:man,verb:lean,0.012239247396406885,0.024034599938214395,0.609717868338558,1.1973223978624896,389,16185,638
noun:adult,verb:stand,0.008620960891042381,0.2902542372881356,0.035561323815704086,1.1972940199518252,274,944,7705
noun:street,noun:vest,0.0030519460088726676,0.02226302501721368,0.16412859560067683,1.1972685687345215,97,4357,591
noun:man,noun:person,0.059056728439731934,0.11597157862218103,0.6096135108801559,1.1971174677975902,1877,16185,3079
noun:glove,noun:man,0.005600478243085926,0.6095890410958904,0.0109978375038616,1.1970694157028534,178,292,16185
noun:foot,verb:stand,0.004090236919107699,0.29017857142857145,0.016872160934458143,1.1969818995086678,130,448,7705
noun:bench,noun:people,0.006387062265991253,0.2994100294985251,0.025521750062861455,1.1963979089202441,203,678,7954
adj:outdoor,verb:walk,0.004153163640940125,0.1575178997613365,0.031541218637992835,1.1962703484144703,132,838,4185
noun:walk,verb:wear,0.005569014882169714,0.4135514018691589,0.016104085160585934,1.195878828642296,177,428,10991
noun:group,noun:road,0.006733159236069597,0.04609088951109196,0.17469387755102042,1.1958422378212539,214,4643,1225
adj:busy,verb:stand,0.007393889815310071,0.28976572133168926,0.030499675535366644,1.1952788995567918,235,811,7705
noun:flower,verb:wear,0.005852185130415631,0.41333333333333333,0.016922936948412338,1.1952482334030872,186,450,10991
noun:floor,verb:look,0.004625114054683321,0.2149122807017544,0.025721784776902887,1.1951980783103866,147,684,5715
adj:blond,verb:wear,0.016046314067268665,0.413290113452188,0.04640160131016286,1.195123253193603,510,1234,10991
adj:black,noun:stand,0.004436333889186043,0.02026444380569129,0.26159554730983303,1.1949254498632398,141,6958,539
adj:blue,noun:clothe,0.004939747663845452,0.024736095793288167,0.23860182370820668,1.194813575377018,157,6347,658
noun:food,verb:stand,0.009092911304785577,0.2895791583166333,0.037508111615833874,1.1945093301463408,289,998,7705
noun:group,verb:walk,0.02296825346883554,0.1572259315097997,0.17443249701314217,1.1940529943072793,730,4643,4185
noun:stage,verb:stand,0.007330963093477645,0.2894409937888199,0.030240103828682672,1.1939394037105855,233,805,7705
noun:shirt,noun:table,0.014724852908787717,0.05371284287845748,0.32727272727272727,1.1938148847594503,468,8713,1430
verb:get,verb:play,0.0073624264543938585,0.18556701030927836,0.04735883424408015,1.1936604510544007,234,1261,4941
noun:male,verb:wear,0.011358273290752919,0.4125714285714286,0.03284505504503685,1.1930450108530357,361,875,10991
noun:gentleman,verb:stand,0.004121700280023912,0.2891832229580574,0.01700194678780013,1.1928761032155661,131,453,7705
adj:white,verb:throw,0.004908284302929239,0.020858403529883673,0.2805755395683453,1.192342876601246,156,7479,556
adj:white,noun:red,0.004121700280023912,0.017515710656504882,0.28051391862955033,1.1920810102691533,131,7479,467
adj:light,adj:white,0.005065601107510304,0.2804878048780488,0.021526942104559434,1.1919700364271992,161,574,7479
noun:orange,noun:shirt,0.00717364628889658,0.32664756446991405,0.026167795248479283,1.1915344360779616,228,698,8713
adj:old,verb:hold,0.015605827014441683,0.1981622053535757,0.09383276579644344,1.191484936199905,496,2503,5286
verb:stand,verb:surround,0.007897303589969481,0.03257624918883842,0.28883774453394706,1.1914510103208877,251,7705,869
adj:outdoor,noun:woman,0.009344618192115281,0.35441527446300713,0.03141195134849286,1.1913676010849026,297,838,9455
noun:man,noun:onlooker,0.006449988987823679,0.012666048810627124,0.606508875739645,1.1910207968880528,205,16185,338
adj:gray,verb:sit,0.011358273290752919,0.21720818291215402,0.062273589787821285,1.1908793647571145,361,1662,5797
adj:colorful,verb:wear,0.009910958688607117,0.4117647058823529,0.02865981257392412,1.19071218697651,315,765,10991
adj:small,verb:hold,0.01894094327156027,0.19796119697467937,0.11388573590616724,1.1902763381472257,602,3041,5286
adj:black,noun:vest,0.004845357581096813,0.022132796780684104,0.26057529610829105,1.1902651101192603,154,6958,591
adj:red,verb:climb,0.0032092628134537332,0.01965696666024282,0.19428571428571428,1.1900140406904718,102,5189,525
adj:blond,verb:look,0.00830632728188025,0.21393841166936792,0.046194225721784776,1.1897820714063905,264,1234,5715
adj:young,noun:edge,0.00399584683635906,0.014860753568921133,0.3198992443324937,1.1897212359723435,127,8546,397
adj:red,noun:track,0.00317779945253752,0.019464251300828676,0.19423076923076923,1.1896774982581497,101,5189,520
adj:ready,adj:red,0.00358682314444829,0.19420783645655879,0.021969550973212564,1.189537033358799,114,587,5189
adj:black,verb:lean,0.00522291791209137,0.023857430296062087,0.2601880877742947,1.1884964061124472,166,6958,638
noun:music,noun:shirt,0.004939747663845452,0.3257261410788382,0.0180190519912774,1.1881732975908086,157,482,8713
noun:people,verb:have,0.023912154296321934,0.09554940910233845,0.297339593114241,1.188124753325361,760,7954,2556
adj:small,verb:sit,0.020734354843784414,0.2167050312397238,0.11367948939106434,1.1881207534745801,659,3041,5797
noun:man,noun:short,0.02705849038794324,0.053135619400679644,0.6047819971870605,1.187629670472434,860,16185,1422
noun:shirt,verb:throw,0.0056948683258345656,0.02077355675427522,0.3255395683453237,1.1874927235991537,181,8713,556
adj:blue,noun:car,0.006670232514237171,0.03340160705845281,0.2371364653243848,1.1874757014975457,212,6347,894
adj:blue,adj:yellow,0.019192650158889973,0.0961083976681897,0.23707734162456276,1.1871796358678868,610,6347,2573
adj:brown,verb:play,0.016644117924676714,0.18451342867108475,0.10706334750050597,1.1868832834351521,529,2867,4941
noun:clothe,noun:street,0.0033665796180347984,0.16261398176291794,0.02455818223548313,1.1862199179184805,107,658,4357
noun:vendor,noun:woman,0.003240726174369946,0.3527397260273973,0.010893707033315707,1.1857352419173735,103,292,9455
verb:fill,verb:stand,0.004467797250102256,0.2874493927125506,0.01842959117456197,1.1857240815811805,142,494,7705
noun:object,noun:shirt,0.004939747663845452,0.3250517598343685,0.0180190519912774,1.185713311467432,157,483,8713
adj:white,noun:midair,0.003555359783532077,0.015108971787672149,0.27901234567901234,1.185699877352059,113,7479,405
noun:time,noun:woman,0.0034609697007834377,0.3525641025641026,0.011634056054997356,1.1851448833204516,110,312,9455
adj:blue,noun:bag,0.006135355378661549,0.03072317630376556,0.2366504854368932,1.1850421267749767,195,6347,824
noun:family,verb:stand,0.004184627001856339,0.28725701943844495,0.0172615184944841,1.184930544946411,133,463,7705
noun:window,noun:woman,0.006575842431488532,0.3524451939291737,0.022104706504494975,1.1847451717240538,209,593,9455
noun:cap,verb:hold,0.005443161438504861,0.1970387243735763,0.032727960650775635,1.1847298102091137,173,878,5286
noun:cap,verb:look,0.005883648491331844,0.21298405466970388,0.032720909886264214,1.1844745773520908,187,878,5715
adj:red,noun:bicycle,0.005852185130415631,0.03584505685103103,0.19334719334719336,1.184265532116756,186,5189,962
noun:water,verb:play,0.01547997357077683,0.1840628507295174,0.09957498482088646,1.1839849392301662,492,2673,4941
noun:male,verb:play,0.005065601107510304,0.184,0.03258449706537138,1.1835806516899412,161,875,4941
adj:other,noun:kid,0.005569014882169714,0.054663372452130946,0.12057220708446867,1.1834918028924237,177,3238,1468
adj:red,adj:white,0.04546455652392788,0.27847369435344,0.1932076480812943,1.1834108072784306,1445,5189,7479
adj:other,adj:outdoor,0.00317779945253752,0.031192093885114267,0.12052505966587113,1.183029021420748,101,3238,838
noun:man,verb:appear,0.012679734449233867,0.024899598393574297,0.6023916292974589,1.1829356289132615,403,16185,669
noun:man,verb:attempt,0.008337790642796463,0.016373185047883845,0.6022727272727273,1.1827021372202096,265,16185,440
noun:park,verb:walk,0.006544379070572318,0.15568862275449102,0.04970131421744325,1.1823778965366758,208,1336,4185
noun:paper,verb:stand,0.004373407167353616,0.2865979381443299,0.018040233614536015,1.1822118453006147,139,485,7705
noun:crowd,verb:look,0.012585344366485228,0.21253985122210414,0.0699912510936133,1.1820042154666905,400,1882,5715
adj:blue,noun:toy,0.004782430859264387,0.023948322041909564,0.2360248447204969,1.181909191704987,152,6347,644
noun:sweatshirt,verb:stand,0.0035238964226158636,0.2864450127877238,0.014536015574302402,1.181581030685558,112,391,7705
adj:young,verb:hold,0.052826982978321745,0.19646618300959512,0.317631479379493,1.1812873050688537,1679,8546,5286
verb:carry,verb:wear,0.018091432526822514,0.4083806818181818,0.052315530888909105,1.1809265044333792,575,1408,10991
noun:hat,verb:look,0.01831167605323601,0.21233126596132798,0.10183727034120735,1.1808442040330513,582,2741,5715
adj:young,noun:family,0.004625114054683321,0.01720102972150714,0.3174946004319654,1.1807782454398732,147,8546,463
verb:run,verb:walk,0.009690715162193626,0.15547703180212014,0.07359617682198327,1.180770968164106,308,1981,4185
noun:man,noun:spectator,0.005883648491331844,0.011553907939450108,0.6012861736334405,1.1807648104165362,187,16185,311
verb:dress,verb:hold,0.01702167825567127,0.19637023593466424,0.10234581914491109,1.1807104064910015,541,2755,5286
noun:cellphone,verb:wear,0.004971211024761665,0.4082687338501292,0.014375398052952416,1.180602781180844,158,387,10991
noun:child,verb:pose,0.006009501934996696,0.041675758236962686,0.17023172905525846,1.1805531408604146,191,4583,1122
noun:front,noun:suit,0.006890476040650662,0.04105736782902137,0.1980108499095841,1.179861050370512,219,5334,1106
